x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-990.000E-03,+8.358E-03,-4.758E-03,-3.767E-03,-33.912E-03
-985.000E-03,+3.550E-03,-4.758E-03,-3.767E-03,-33.912E-03
-980.000E-03,-13.977E-03,-4.758E-03,-3.767E-03,-33.912E-03
-975.000E-03,-9.153E-03,-4.758E-03,-3.767E-03,-33.912E-03
-970.000E-03,+8.519E-03,-4.769E-03,-3.767E-03,-33.912E-03
-965.000E-03,+3.711E-03,-4.758E-03,-3.767E-03,-33.912E-03
-960.000E-03,-13.672E-03,-4.829E-03,-3.767E-03,-33.912E-03
-955.000E-03,-8.992E-03,-4.758E-03,-3.767E-03,-33.912E-03
-950.000E-03,+8.455E-03,-4.758E-03,-3.767E-03,-33.912E-03
-945.000E-03,+3.679E-03,-4.758E-03,-3.767E-03,-33.912E-03
-940.000E-03,-14.186E-03,-4.758E-03,-3.767E-03,-33.912E-03
-935.000E-03,-9.121E-03,-4.758E-03,-3.767E-03,-33.912E-03
-930.000E-03,+8.583E-03,-4.758E-03,-3.767E-03,-33.912E-03
-925.000E-03,+3.631E-03,-4.758E-03,-3.767E-03,-33.912E-03
-920.000E-03,-13.913E-03,-4.758E-03,-3.767E-03,-33.912E-03
-915.000E-03,-9.089E-03,-4.758E-03,-3.767E-03,-33.912E-03
-910.000E-03,+8.648E-03,-4.758E-03,-3.767E-03,-33.912E-03
-905.000E-03,+3.389E-03,-4.758E-03,-3.767E-03,-33.912E-03
-900.000E-03,-13.897E-03,-4.758E-03,-3.767E-03,-33.912E-03
-895.000E-03,-8.928E-03,-4.758E-03,-3.767E-03,-33.912E-03
-890.000E-03,+8.616E-03,-4.758E-03,-4.019E-03,-33.912E-03
-885.000E-03,+3.422E-03,-4.758E-03,-4.019E-03,-33.912E-03
-880.000E-03,-14.315E-03,-4.758E-03,-3.767E-03,-33.912E-03
-875.000E-03,-8.832E-03,-4.758E-03,-3.767E-03,-33.912E-03
-870.000E-03,+8.809E-03,-4.758E-03,-3.767E-03,-33.912E-03
-865.000E-03,+3.309E-03,-4.839E-03,-3.767E-03,-33.912E-03
-860.000E-03,-14.106E-03,-4.879E-03,-3.767E-03,-33.912E-03
-855.000E-03,-8.703E-03,-4.919E-03,-3.767E-03,-33.912E-03
-850.000E-03,+8.776E-03,-4.809E-03,-3.767E-03,-33.912E-03
-845.000E-03,+3.036E-03,-4.758E-03,-3.767E-03,-33.912E-03
-840.000E-03,-14.122E-03,-5.010E-03,-3.767E-03,-33.912E-03
-835.000E-03,-8.751E-03,-5.010E-03,-3.767E-03,-33.912E-03
-830.000E-03,+8.599E-03,-4.869E-03,-3.767E-03,-33.912E-03
-825.000E-03,+3.068E-03,-4.758E-03,-3.767E-03,-33.912E-03
-820.000E-03,-14.444E-03,-4.758E-03,-3.767E-03,-33.912E-03
-815.000E-03,-8.446E-03,-4.779E-03,-3.767E-03,-33.912E-03
-810.000E-03,+9.002E-03,-4.990E-03,-3.767E-03,-33.912E-03
-805.000E-03,+3.084E-03,-4.819E-03,-3.767E-03,-33.912E-03
-800.000E-03,-14.058E-03,-4.758E-03,-3.767E-03,-33.912E-03
-795.000E-03,-8.494E-03,-4.758E-03,-3.767E-03,-33.912E-03
-790.000E-03,+8.905E-03,-4.758E-03,-3.767E-03,-33.912E-03
-785.000E-03,+3.004E-03,-4.758E-03,-3.767E-03,-33.912E-03
-780.000E-03,-14.331E-03,-4.758E-03,-3.767E-03,-33.912E-03
